TEFF,LOGG,FEH,LI1,eTEFF,eLOGG,eFEH,eLI1,spectra
6167.634663899739,4.232688327630361,-0.11545049647490184,2.6484382251898446,26.762382215862207,0.018136800496834,0.01710882154958731,0.027867252984938164,gir_18510541-0620584_H665.0.fit
6253.127685546875,4.2336143255233765,0.024739997289240517,2.6164951423803964,19.899556513298272,0.0228209455534215,0.012938975706321765,0.049107282992957954,gir_16133996-5409138_H665.0.fit
6121.953633626302,4.445852001508077,0.08583363021413486,2.9228036801020303,22.05274077910431,0.03483607045664423,0.017511371897017295,0.03252777998790808,gir_05545793+2100005_H665.0.fit
6405.670430501302,4.11378808816274,-0.19837732488910356,2.8063622216383615,17.269873928238212,0.0177632529146887,0.014281913479314526,0.02495418229436796,gir_07383118-1449265_H665.0.fit
6021.964660644531,4.118948181470235,-0.22485688080390295,2.2549072404702506,15.128167457715689,0.025526589272770073,0.02005230946249926,0.03048653443302187,gir_18513534+1012357_H665.0.fit
5453.1032307942705,4.073333948850632,-0.06188579162456639,1.6187939991553624,22.363120477719466,0.042263111580600136,0.022563915807528492,0.035423784076463,gir_06273862-0502469_H665.0.fit
5066.330179850261,3.256506562232971,-1.1823152254025142,1.044632762670517,13.923883293956267,0.06301463809894896,0.02087592820689184,0.035095529733972626,gar_09115254-6448232_H665.0.fit
5330.260030110677,3.9610227147738137,-0.6535397072633108,1.3286227881908417,23.895272609344712,0.04729407411434093,0.01922071470061302,0.03255592207715702,gir_11023143-5844156_H665.0.fit
4508.495829264323,2.503959506750107,0.03753685733924309,0.1982707226028045,12.863357645643863,0.023675856728319008,0.010901917800496076,0.027407358094211656,gir_07454455-3902218_H665.0.fit
5018.604899088542,3.5749878585338593,0.16587070437769094,0.906769963602225,12.525568393640931,0.029821958844087258,0.013467461029940474,0.03033709573721015,gir_17471230+0531160_H665.0.fit
5916.762349446614,3.5975926319758096,-1.655002772808075,2.1948183377583823,29.099094552988163,0.03535156088295434,0.035824548880504445,0.050564475305578775,gar_19113235-6000061_H665.0.fit
6153.708638509114,4.37044225136439,-0.2088011379043261,2.0514475802580514,16.751943798390474,0.041025038734555416,0.020605190776999405,0.04017771541253752,gir_07382223+2126127_H665.0.fit
6217.167460123698,4.077844460805257,-0.4978185184299946,2.1033021608988443,18.882750595363337,0.031850584674481444,0.026598310594411527,0.04208075493278123,gir_06581064+0630417_H665.0.fit
4541.164632161458,2.424437244733175,-0.02581373412006845,0.35447950785358745,12.667751959057533,0.027989373495213656,0.016085202517482865,0.026603668774930256,gir_18273607+0623384_H665.0.fit
6037.5458984375,4.3209198117256165,0.14489430375397205,2.521221339702606,12.499518975698187,0.018953369218757017,0.010101147194063952,0.02069246325441638,gir_08112119-4654274_H665.0.fit
4589.8903401692705,2.7838927706082663,0.21498162920276323,0.2826011733462413,12.588415936949717,0.02011670031538116,0.010417005490178448,0.0347760459603752,gir_11050290-7811362_H665.0.fit
4694.301452636719,2.6873965859413147,0.08268943739434083,0.3419412672519684,10.640212213752777,0.017724225295302348,0.011690073465857705,0.02390739234332199,gir_08381700-5320496_H665.0.fit
4599.173604329427,2.593431959549586,0.06750464128951232,0.4380212028821309,11.60045596323059,0.018392158607244597,0.013113032728633118,0.020895134707453095,gir_19283248-0020019_H665.0.fit
5552.4203694661455,4.366044183572133,-0.04439590184483677,2.7485570212205253,18.334843149790277,0.029830268876920345,0.015654940285010664,0.02565996288310352,gir_18511603+1023593_H665.0.fit
5862.603169759114,4.403916577498118,0.1991491677860419,2.3985321720441184,24.089927871744102,0.024418438152449488,0.019199265421361043,0.023829764247459227,gir_17001649-4444187_H665.0.fit
4558.012369791667,4.725227435429891,0.005830739074554003,0.3441446013748646,20.75017204733586,0.03814971914826869,0.020127445227299427,0.045670588214352506,gir_11070825-5844390_H665.0.fit
5883.766764322917,4.307174940903981,0.2544611381987731,2.2235133349895477,17.477056784023628,0.022748461205413368,0.010113969525556352,0.03353731489635568,gir_17041059-3752224_H665.0.fit
5943.018371582031,4.058361252148946,-0.8329509248336157,2.3227208256721497,24.007480262691306,0.04656612535902223,0.03176676452786486,0.0323563207285022,gar_00222935-7206154_H665.0.fit
6361.459391276042,4.192956864833832,0.05439182145831486,2.3854518036047616,15.838439012801315,0.018432889036248422,0.013946072442866934,0.03394459643916673,gir_16135875-5412552_H665.0.fit
6011.3448486328125,4.086825668811798,-0.4961702798803647,1.8209786464770634,20.321798281388173,0.029157600874907676,0.02444032038744584,0.04393411375970056,gir_06580725+0630202_H665.0.fit
5550.759847005208,4.146356761455536,0.009532459092345865,1.891408771276474,22.86857710392979,0.03495538190019795,0.014388818161897078,0.027003127560130024,gir_18272844+0619570_H665.0.fit
6513.845703125,4.087792893250783,-0.19039693474769592,2.1710475186506906,22.220395787320403,0.021838736409531857,0.01949506250962265,0.03571237191854359,gir_07164855+1346262_H665.0.fit
5664.607014973958,4.160731196403503,-0.5194624500970045,1.5120817422866821,24.912914068894338,0.03649895997156209,0.021423635253047992,0.051851561833772,gir_18265025+0632471_H665.0.fit
5902.474914550781,4.07330451409022,-0.2071591466665268,2.120420277118683,21.01347861115568,0.03586201892894664,0.017171720003721542,0.05201650568209867,gir_07472777-0439250_H665.0.fit
5028.134521484375,4.494723538557689,-0.0963736114402612,0.7580560718973478,14.893320202625652,0.026900995825148558,0.015477967005084104,0.03922371990677722,gar_09102660-6458181_H665.0.fit
4753.194417317708,2.7094511687755585,-0.13660366646945477,0.4021487658222516,10.436249268441752,0.018824701346218047,0.014416143861362942,0.02755516607586218,gir_08413388-5247453_H665.0.fit
4539.515645345052,2.4991793036460876,0.24545890651643276,0.3683897592127323,9.258952098813372,0.027077837253521527,0.013857316327374395,0.025790909005698606,gir_10503907-6422237_H665.0.fit
6866.791442871094,4.1896729071935015,-0.07625542239596446,2.9408580164114633,25.847438368513863,0.023527735962394353,0.015419042379929485,0.06159278369064931,gir_11050079-5856528_H665.0.fit
5800.065104166667,4.223455607891083,-0.21975339949131012,1.4137931714455287,27.553838508456803,0.026771117278200963,0.023009230632326003,0.034593866158717394,gir_17524895-2930139_H665.0.fit
6106.783915201823,4.164684096972148,-0.16389254915217558,2.602491001288096,18.226964611190745,0.031006152505230408,0.01761408032372038,0.02810292663511985,gir_08065119-4716538_H665.0.fit
5883.84716796875,4.336210350195567,0.10532257581750552,2.526518146197001,16.79445038203259,0.023266878217025708,0.010986936188624752,0.01718998844854075,gir_17050819-3804482_H665.0.fit
5932.258138020833,4.2512727578481035,0.08312995421389739,2.2850427329540253,13.726225613202992,0.018792952124843047,0.012012894997552565,0.02230057833955484,gir_06264172-0443146_H665.0.fit
6058.594502766927,4.267122685909271,-0.007022621379292104,3.0720536708831787,15.764733522122762,0.019152450000083466,0.01220560448923168,0.020322643488105925,gir_08012174-6025405_H665.0.fit
4837.3182373046875,2.89010023077329,-0.05949616129510105,0.7149188543359438,13.698855148615541,0.03237931555838091,0.01201793240117199,0.037717814283549866,gir_08360676-5314162_H665.0.fit
6042.712300618489,4.3434004584948225,0.009118112228558553,3.0845093627770743,14.284429034250836,0.02197852750161654,0.010069865263118271,0.012230266058167003,gir_08003437-6042225_H665.0.fit
5999.755879720052,4.175290842851003,0.015562383116048295,1.468559170762698,22.7100147984481,0.022874075419083966,0.012027447617810397,0.03564244909959359,gir_06275138-0516416_H665.0.fit
5637.73828125,4.219300429026286,0.3389558916290601,2.1333283483982086,17.53272615033043,0.03287437523674632,0.012850414846702267,0.03312450457137209,gir_19243428+0056088_H665.0.fit
4335.04931640625,1.8975861767927806,-0.24000364169478416,0.5237271214524905,20.466286089192838,0.028609831958087563,0.017857607113143645,0.03186880135268151,gir_17394360-3205264_H665.0.fit
4771.721435546875,2.6462749441464744,-0.4116929533580939,0.35008952021598816,14.66337803140989,0.023845815738147865,0.019867409868536044,0.0335792337755231,gir_06364528+0923371_H665.0.fit
4702.034729003906,2.565543075402578,-0.06885894713923335,0.9646083588401476,14.2444283159391,0.023979019536826473,0.015844985277452348,0.030413192751573035,gir_19262131+0047559_H665.0.fit
5944.388977050781,4.260641932487488,-0.37425868089000386,2.079145133495331,16.853454212970274,0.02441264630078038,0.023212196227325493,0.030876191052875375,gar_06414598+0923504_H665.0.fit
6292.696756998698,4.1231042345364886,0.14024050813168287,3.430623014767965,22.862271739841162,0.030789284299717973,0.01402756875963393,0.030664273569655696,gir_16135333-5406283_H665.0.fit
5909.038838704427,4.326155364513397,0.29865192001064617,1.9199805557727814,15.878891716280899,0.02562164098701693,0.013346011529506933,0.06254578079587583,gir_18275370+0640057_H665.0.fit
6686.476460774739,4.122891128063202,0.1757158904025952,3.156465152899424,24.48429372757318,0.022588711594754042,0.017747131661524473,0.040842926541756384,gir_17525731-2936589_H665.0.fit
5041.6113688151045,4.478210926055908,-0.01847191583995785,2.0445439517498016,24.24361906002207,0.04046124898274124,0.012191801968179466,0.03342766761382172,gir_11034760-5833191_H665.0.fit
4568.854899088542,4.632485111554463,0.03886205040907953,0.9914578646421432,20.25654566051215,0.03004610702134941,0.020136104426827797,0.03317139254875741,gir_00032467-2955146_H665.0.fit
6530.384989420573,4.152971903483073,-0.01639021294734751,2.0737764090299606,25.158666914380348,0.020005566752694916,0.014111406045441414,0.03796370705326749,gir_16133347-5420522_H665.0.fit
4639.4278564453125,2.544064551591873,-0.17864713383217654,0.3726023770868778,11.231022392668645,0.01756611666399133,0.01627403190176407,0.018741633144553262,gir_07162458-1318455_H665.0.fit
4642.235107421875,2.5233969191710153,-0.1830647842337688,0.4200407589475314,12.414546447373056,0.017638882816650683,0.016663740094271278,0.01980511215948614,gir_07165539-1312149_H665.0.fit
5628.701904296875,4.470071693261464,0.038703076813059546,1.625557467341423,18.518751709339632,0.024934605193921357,0.01716852064840878,0.03742325118763138,gir_08104602-4721380_H665.0.fit
5856.900716145833,4.369110147158305,0.23361791111528873,1.6079659809668858,14.398318425389496,0.023859651782791765,0.010417002182939896,0.028825271707752356,gir_00041457-3033427_H665.0.fit
4561.762044270833,2.312689354022344,-0.21879945322871208,0.20872348609069982,13.79089510695621,0.0269551016975596,0.012611302092998232,0.020360116332245177,gir_19265305+0055069_H665.0.fit
5809.4184163411455,4.278517663478851,0.2648773690064748,2.1939524710178375,21.140010487847174,0.0307189909092126,0.012175004994832268,0.02624226299371289,gir_06254467-0454592_H665.0.fit
5959.839294433594,4.208378891150157,-0.2134049820403258,2.624005049467087,10.84359582001015,0.029384672917347265,0.011630824692385758,0.025021927621481695,gir_07470054-0440008_H665.0.fit
4599.275695800781,2.5421380201975503,-0.09151776041835546,0.22204520801703134,11.447048797499987,0.021946242539216544,0.013455403371991422,0.02178610020582945,gir_19252244+0050588_H665.0.fit
4851.423929850261,4.6244081656138105,0.009998230222360386,1.194492295384407,13.813193001759588,0.027267065937935556,0.013273640027570246,0.037205010245802625,gir_07575861-6024107_H665.0.fit
5765.252950032552,4.110546350479126,-0.1366690956056118,1.541886255145073,28.074938987833487,0.03181543818060651,0.02167802609112003,0.046007195630715335,gir_07595940-6031110_H665.0.fit
5202.273986816406,4.525014897187551,-0.011365535686005993,1.6496420204639435,14.509915766074208,0.0264326776446064,0.014133370006347533,0.034747002496535645,gir_11065791-5841574_H665.0.fit
6055.004821777344,3.87063663204511,-1.5979600101709366,2.4204249183336892,24.15275614563404,0.040707704576401806,0.03486227211021054,0.043417281242981595,gar_19101289-5952449_H665.0.fit
5828.1700439453125,3.949421674013138,-0.24637038012345633,1.2816055814425151,29.511596853213604,0.04472145960299198,0.023242056684799176,0.057766649722715196,gir_08114296-4717582_H665.0.fit
5052.685363769531,3.176039765278498,-1.146462673942248,0.9971197495857874,16.813893192390246,0.06071555098390979,0.019493297524784715,0.03497351191329126,gar_09115824-6448300_H665.0.fit
6041.3800862630205,4.313086688518524,0.005184301667516896,2.3671537041664124,16.362681277861746,0.020473631469685775,0.015563695056061148,0.026440837091906158,gir_10364490-5848335_H665.0.fit
6372.076029459636,4.171797772248586,-0.03268972392349193,2.2018623054027557,24.43461094422062,0.021515716658855887,0.014593034581821767,0.04269831551135639,gir_17001297-4438465_H665.0.fit
4533.933247884114,2.1367261111736298,-0.5695476879676183,0.301071472465992,20.014959446097382,0.038141242777144854,0.027809397317631844,0.04184044019448413,gir_19270797-0019098_H665.0.fit
4542.040201822917,2.4760426580905914,-0.13924126947919527,0.19255372323095798,16.27066465258623,0.029558082720802716,0.013522828871498109,0.03700856331381536,gir_19284710+0028254_H665.0.fit
5943.743265787761,4.266846239566803,-0.1668488352249066,2.5258330404758453,19.76600275444107,0.027988373574578385,0.01643562899318298,0.03446793691924877,gir_16121442-5418055_H665.0.fit
4977.097391764323,3.536498119433721,-0.06090461160056293,0.8228234002987543,13.854837666168187,0.03507323979286554,0.01634211969976467,0.032485169619737,gir_18271914+0625093_H665.0.fit
6818.338155110677,4.140662829081218,0.09838289953768253,2.954980651537577,27.971993190110666,0.02188793358714137,0.01805046927153998,0.04560553422151176,gir_17045348-3809293_H665.0.fit
5479.7192789713545,4.352287669976552,-0.20129042925933996,1.1233812868595123,21.408280071198416,0.024256969479854132,0.020313096191593345,0.03292115253579415,gar_09122772-6448548_H665.0.fit
6379.857259114583,4.136852880318959,-0.05783737264573574,2.3991491496562958,15.376294921904343,0.015225212399284814,0.011187123536965068,0.034631722800985004,gir_08511503-4200378_H665.0.fit
5806.484883626302,4.2812619010607404,-0.3008182073632876,2.264463355143865,13.170126165345303,0.020095035034711488,0.013874609675786641,0.016251918007087023,gir_06263662-0432290_H665.0.fit
5547.231709798177,4.3897146582603455,0.04915200538622836,3.0310197373231254,16.676752331581838,0.02816738580379265,0.01609046167832692,0.02344708104275026,gir_10430024-6530179_H665.0.fit
6656.872701009114,4.156637191772461,-0.15025006389866272,2.1714742283026376,27.663087223288002,0.021378000821878976,0.022145633043520265,0.0437731793496589,gir_07382770+2136183_H665.0.fit
5642.7958577473955,4.409053901831309,-0.0520840611619254,1.222331464290619,18.75301453141788,0.022953404094448605,0.013807502910041191,0.02999836576658982,gar_08511203+1148266_H665.0.fit
5864.493387858073,4.397901157538096,0.0814598212018609,3.328990618387858,18.689340404045616,0.02810789861312732,0.013392693519740383,0.028764089240413127,gir_08075432-4716081_H665.0.fit
4733.079447428386,2.5303172866503396,-0.4119499536852042,0.36514002581437427,12.52432613546017,0.025820118310707317,0.01751133837006076,0.025872187059562953,gir_19251444+0005384_H665.0.fit
4822.832987467448,2.901335835456848,-0.44192978863914806,0.4791199428339799,15.68579067456959,0.047640691602367766,0.022175103233923153,0.03153180661558039,gir_19294274+0019170_H665.0.fit
4801.587829589844,2.780261447032293,-0.039650815073400736,0.5665064007043839,11.48700017470606,0.02362962885893715,0.014634323217743397,0.034110478481081195,gir_19264878+0200578_H665.0.fit
4629.41650390625,2.5812306106090546,0.006895470277716716,0.34210435549418133,13.231718512090485,0.020866799163710432,0.014934327609351669,0.02043821763561729,gir_19262697+0040413_H665.0.fit
5675.0963134765625,4.144962469736735,-0.1218076953664422,1.184631124138832,22.730866780139216,0.03315223955776273,0.01497216599937322,0.03866025366338036,gir_10352929-5834222_H665.0.fit
6052.223775227864,4.483973344167073,0.09636284255733092,2.780434807141622,20.05304220548148,0.02952721742859439,0.017688587528638305,0.032490599196557335,gir_07375905-1449364_H665.0.fit
4983.834655761719,2.611603687206904,-1.181770881017049,1.0389117027322452,22.97462465532266,0.07951835080639957,0.023004033014492033,0.044535916957004464,gir_03120632-5516538_H665.0.fit
5940.969401041667,3.8271143237749734,-1.6237413038810093,2.1832984487215676,21.99853098756034,0.026857436841521438,0.02922937353011906,0.03742754334298117,gar_19103852-6004320_H665.0.fit
6406.357686360677,4.017955273389816,-0.03807415518288811,2.04034789899985,22.0810327592549,0.020305139199286854,0.013331614405877617,0.0370782594901151,gir_06024819+1026561_H665.0.fit
6697.524495442708,4.196201066176097,-0.0015894853848597752,3.232277750968933,27.81203774224031,0.020719141560497943,0.015482607975580962,0.03517490236972268,gir_08065507-4735336_H665.0.fit
6472.455505371094,4.069849371910095,-0.05602025683037937,3.14152721563975,19.026223119755375,0.02128795117893362,0.012931308669062181,0.02938265711244579,gir_06030065+1027176_H665.0.fit
6335.002604166667,4.056053519248962,-0.4827740329007308,2.8565121392409005,27.83186985211487,0.029407991566507963,0.021703839672839124,0.031726057965706614,gir_06370347+0930004_H665.0.fit
4496.3153889973955,2.3261169493198395,-0.24474500740567842,0.04965700979422157,15.93927074326421,0.029714142193733944,0.013142780667319855,0.038375689478031424,gir_19242166+0138055_H665.0.fit
5956.705098470052,4.267585178216298,-0.3908725840349992,2.358881245056788,31.15068438615201,0.02346944689190341,0.030896924033914745,0.030640142515330256,gir_05560030+2050414_H665.0.fit
4384.593831380208,4.801067352294922,0.0081645431061285,0.23359381003926197,27.489498784440066,0.05429491976854468,0.018584470787740403,0.060639044062066466,gir_08110799-4734217_H665.0.fit
6018.283752441406,4.244578222433726,-0.23317828215658665,2.4936629235744476,13.926979578587405,0.016745277522407388,0.01594075881101417,0.018582610145592995,gir_06433238-0056125_H665.0.fit
4551.345153808594,2.453693985939026,-0.10658084476987521,0.1981133328129848,16.143582641038613,0.02695146539076693,0.012790703770876653,0.017272085145649985,gir_08112836-4708259_H665.0.fit
6051.183736165364,3.747168391942978,-1.6022912363211315,2.27139675617218,29.780777313854685,0.03314069644710497,0.030516256868350092,0.04208498698168146,gar_19110616-6002522_H665.0.fit
5925.163024902344,3.7453734477361045,-1.6521020084619522,2.1701162358125052,34.0274533109748,0.05027300501725204,0.04428293476997426,0.04268919497133894,gar_19101722-5959455_H665.0.fit
